track,compound,tire_age_bucket,avg_speed_kmh,min_speed_kmh,max_speed_kmh,throttle_percent,braking_percent,coasting_percent,avg_gear,gear_changes
Austrian Grand Prix,WET,cliff,184.67270350459103,54.86,254.888,0.4633195887119013,0.25638794770847334,0.05059582619215645,5.2476783972553225,29.7
Austrian Grand Prix,WET,fresh,184.67270350459103,54.86,254.888,0.4633195887119013,0.25638794770847334,0.05059582619215645,5.2476783972553225,29.7
Austrian Grand Prix,WET,old,182.53999579112968,52.327999999999996,257.42,0.441665952156392,0.25903255562337,0.05388255719526192,5.258366218950871,31.5
Austrian Grand Prix,WET,prime,183.95058227447387,54.016,254.888,0.45545454545454545,0.25,0.05848375451263536,5.2545,29.7
Austrian Grand Prix,WET,used,182.990702366963,53.172,255.732,0.4494274809160306,0.25365853658536586,0.05576208178438656,5.250734463276836,30.6
Azerbaijan Grand Prix,HARD,cliff,196.78587570399907,67.0,324.0,0.5698254364089775,0.2198757763975155,0.0506024096385542,4.987819732034104,52.0
Azerbaijan Grand Prix,HARD,fresh,195.4556321500329,67.0,335.0,0.537830826351866,0.2384661840196201,0.0469040180508548,4.993361858475668,54.0
Azerbaijan Grand Prix,HARD,old,197.9367352474294,67.0,327.0,0.5626164596273292,0.22691619610379765,0.03897332193041845,5.044556142319816,51.0
Azerbaijan Grand Prix,HARD,prime,196.24642027843097,67.0,330.0,0.5484261501210653,0.2296885402019876,0.04428006730512895,5.029167233456154,53.0
Azerbaijan Grand Prix,HARD,used,196.5004767766967,66.0,327.5,0.5475636262845813,0.23067819720480787,0.04399623903345985,5.035801672225118,53.0
Azerbaijan Grand Prix,INTERMEDIATE,cliff,176.91050225789516,60.233000000000004,291.276,0.5014463840399003,0.25945341614906825,0.05566265060240962,4.83818514007308,49.4
Azerbaijan Grand Prix,INTERMEDIATE,fresh,175.71461330287957,60.233000000000004,301.165,0.47329112718964206,0.2813900971431517,0.05159441985594028,4.843561002721398,51.3
